id,source_repository,title_repository_record,title_found_on_first_pages,first_author_repository_record,institution_repository_record,funder_repository_record,funding_statement_found,funders_in_funding_statement,funders_named_first20pages,contract_or_handle,year_be,doc_type_repository_record,pages,sha256,record_url,has_abstract_th,chars_abstract_th,has_abstract_en,chars_abstract_en,has_executive_summary,chars_executive_summary,has_acknowledgement,chars_acknowledgement,has_keywords,chars_keywords,has_policy_recommendations,chars_policy_recommendations,has_recommendations,chars_recommendations,has_rq,chars_rq,has_hypothesis,chars_hypothesis,has_objectives,chars_objectives,has_alignment,chars_alignment,has_scope,chars_scope,has_framework,chars_framework,has_definitions,chars_definitions,has_users_section,chars_users_section,has_beneficiaries_section,chars_beneficiaries_section,has_expected_benefit,chars_expected_benefit,has_utilization,chars_utilization,has_outputs,chars_outputs,has_lit_review,chars_lit_review,has_background,chars_background,has_population,chars_population,has_instruments,chars_instruments,has_data_collection,chars_data_collection,has_analysis,chars_analysis,has_ethics,chars_ethics,has_budget,chars_budget,has_workplan,chars_workplan,has_methods,chars_methods,has_results,chars_results,has_discussion_conclusion,chars_discussion_conclusion,has_references,chars_references,has_appendix,chars_appendix,mention_kr,mention_strategy,mention_wwn_plan,mention_trl,mention_srl,mention_users,mention_beneficiaries,mention_policy_rec,mention_ethics_approval,mention_sample_size_basis,mention_informed_consent,mention_expert_validation,mention_limitations,mention_triangulation,mention_budget_amount,objectives_items,rq_count,references_count,references_method,tables_distinct,figures_distinct,grantthai_fields_covered
HSRI-042,HSRI Knowledge Bank,การศึกษาปัจจัยที่มีผลต่อคุณภาพชีวิตแพทย์และพยาบาลห้องฉุกเฉินในโรงพยาบาลภาครัฐและเอกชนที่ได้รับผลกระทบจากโควิด-19 ในเขตพื้นที่ EEC,1,พัชร์วลีย์ นวลละออง,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5503; contract 64-070; id hs2770,2565,Technical Report,191,b442e3dd87148f86f2d6c19e3e47a2b12ad95cd4973fa8d48034a48be7dbf8a0,https://kb.hsri.or.th/dspace/handle/11228/5503,1,2823,1,2682,0,0,1,1009,1,158,0,0,1,4476,0,0,1,7027,1,845,0,0,0,0,1,0,1,1418,1,105,0,0,1,28,0,0,1,0,1,22642,1,11541,1,2083,1,3055,0,0,1,754,0,0,0,0,1,1989,1,26235,1,63592,1,11822,1,22237,1,8204,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,6,0,117,hanging-indent-estimate,21,9,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.HYPOTHESES;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;GEO.AREA.RESEARCH_USERS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-043,HSRI Knowledge Bank,การศึกษาประเด็นท้าทายเพื่อพัฒนากรอบการติดตามและการประเมินผลของนโยบายวัคซีนโควิด-19 ในประเทศไทย,1,วรรณฤดี อิสรานุวัฒน์ชัย,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI;NRC,HSRI;TRF_SRI;NRC,hdl 11228/5605; contract 64-061; id hs2812,2565,Technical Report,214,2f9b68b2727ab6eefaa570511ed6f845f1fafd4855e27dd934e93842e5eef267,https://kb.hsri.or.th/dspace/handle/11228/5605,0,0,1,1542,1,8613,1,1384,1,174,0,0,1,110650,0,0,0,0,1,8761,0,0,1,228,0,0,0,0,0,0,0,0,0,0,0,0,1,12041,1,10074,1,8865,0,0,0,0,0,0,1,163,0,0,0,0,1,66,1,2923,1,142124,1,32252,1,0,1,8303,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,4,0,0,none,10,5,COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.MASTER_PLAN;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-044,HSRI Knowledge Bank,การทบทวนวรรณกรรมค่าอรรถประโยชน์ด้านสุขภาพสำหรับผู้ป่วยโรคมะเร็งในประเทศไทย,1,กฤตภาส กังวานรัตนกุล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5486; contract 64-066; id hs2753,2565,Technical Report,84,679b900d0ed6c696cb9e5b37c97a71fa4ac7066d3d89d29a79f51b9a70f52297,https://kb.hsri.or.th/dspace/handle/11228/5486,1,2521,1,2274,1,1656,1,182,1,73,0,0,1,760,0,0,0,0,1,944,0,0,1,455,0,0,0,0,0,0,0,0,0,0,0,0,1,173,1,0,1,5149,0,0,0,0,0,0,1,327,0,0,0,0,0,0,1,3776,1,36655,1,12082,1,18789,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,105,numbered,3,5,BUDGET.PLAN.TOTAL;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-045,HSRI Knowledge Bank,การพัฒนาระบบระเบียนสุขภาพอิเล็กทรอนิกส์ส่วนบุคคล (Personal Health Record : PHR) เชื่อมต่อโปรแกรมการจัดการข้อมูลวัคซีนโควิด-19 ในพื้นที่เขตสุขภาพที่ 9,0,มานิตา พรรณวดี,not in repository record,สถาบันวิจัยระบบสาธารณสุข,0,,HSRI,hdl 11228/5830; contract 64-074; id hs2947,2566,Technical Report,158,73bc55b9413a69997bb9ad80d8c1943ef5f39dddaf60eeb1c6eb477f750c2bb3,https://kb.hsri.or.th/dspace/handle/11228/5830,0,0,0,0,1,86088,0,0,1,3465,0,0,1,2300,0,0,0,0,0,0,0,0,1,3843,0,0,0,0,0,0,0,0,0,0,1,4227,0,0,0,0,1,2519,0,0,0,0,0,0,0,0,0,0,0,0,1,2543,0,0,0,0,1,23066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,4,0,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;RESULTS.CHAIN.UTILIZATION_DESC;RESULTS.CHAIN.UTILIZATION_DOMAIN;WORK.PLAN.ACTIVITIES
HSRI-046,HSRI Knowledge Bank,รูปแบบการเสริมสร้างพลังชุมชนเพื่อป้องกันการระบาดใหม่ของโรคโควิค-19 ในพื้นที่ชายแดนภาคตะวันตกของประเทศไทย,1,ภารณี นิลกรณ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5993; contract 66-007; id hs3053,2566,Technical Report,209,c17a8c44c1c2c7ca72fce1dd10b8f1c0858f96931c69decb1b1f6d2769174c37,https://kb.hsri.or.th/dspace/handle/11228/5993,1,1391,1,1556,1,10689,1,1054,1,104,0,0,1,33499,0,0,0,0,1,1015,0,0,1,7569,1,37,1,1316,0,0,0,0,0,0,0,0,0,0,1,60175,1,14937,1,338,1,1281,1,556,1,17659,0,0,0,0,0,0,1,4063,1,86288,1,11771,1,11795,1,12178,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,7,0,67,hanging-indent-estimate,16,12,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.BENEFICIARIES;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-047,HSRI Knowledge Bank,การประเมินระบบการดูแลผู้สูงอายุที่กระดูกสะโพกหักที่ผ่าตัดเร็วโดยทีมสหสาขาวิชาชีพในโรงพยาบาลนำร่องของประเทศไทยและผลกระทบของการระบาดของโควิด-19 ต่อระบบการดูแลผู้สูงอายุที่กระดูกสะโพกหัก (ปีที่1),1,วราลักษณ์ ศรีนนท์ประเสริฐ,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;NHSO,hdl 11228/5827; contract 64-091; id hs2943,2566,Technical Report,108,7bfa811ebfa145598e7f19b31e6f0326649fad7ea914d7506d48494bed2daa71,https://kb.hsri.or.th/dspace/handle/11228/5827,1,1669,1,5181,0,0,0,0,0,0,1,3833,1,8333,0,0,0,0,1,478,0,0,0,0,1,2094,1,1923,0,0,0,0,0,0,0,0,1,45261,1,7981,1,3099,0,0,0,0,0,0,1,1642,0,0,0,0,1,6855,1,6208,1,34100,1,14164,1,8436,1,10476,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,46,numbered,52,14,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.QUALITY;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-048,HSRI Knowledge Bank,การพัฒนานวัตกรรมการรักษาด้วยระบบนำส่งพอลิเมอร์เพื่อนำส่งสารสำคัญจากสมุนไพรไทยซึ่งมีเป้าหมายต่อการฟื้นฟูเซลล์ต้นกำเนิดควบคู่กับการประยุกต์ใช้ความรู้ทางด้านเภสัชจลนศาสตร์ และเภสัชพลศาสตร์,1,กอบธัม สถิรกุล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5875; contract 64-043; id hs2976,2566,Technical Report,129,a3e20a55ee14b8d230680db72b4093539fdcb20ac88824c80afd42f88333f43c,https://kb.hsri.or.th/dspace/handle/11228/5875,1,4683,1,3861,0,0,1,739,1,67,1,3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7083,1,0,1,114,0,0,0,0,0,0,0,0,0,0,1,24458,1,62383,1,10734,1,11255,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,72,numbered,13,82,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-049,HSRI Knowledge Bank,"การวิเคราะห์ระบบเฝ้าระวังและป้องกันการฆ่าตัวตายที่ใช้ชุมชนเป็นฐานเพื่อการขยายผลด้วยกรอบแนวคิด CFIR, RE-AIM และ NPT",1,มธุรส ทิพยมงคลกุล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/6017; contract 66-010; id hs3078,2567,Technical Report,101,654a4a6e912e4a2e8506cd6cfa34fecbef00392c4ad580d3ee5df4f09efb8f85,https://kb.hsri.or.th/dspace/handle/11228/6017,1,2501,1,2209,0,0,1,882,0,0,0,0,1,9359,0,0,0,0,1,1985,0,0,0,0,1,3996,1,2077,0,0,0,0,0,0,0,0,1,37604,1,16183,1,7318,1,5519,1,0,1,1438,1,1356,0,0,0,0,0,0,1,2404,1,24488,1,7277,1,8591,1,9694,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,7,0,46,hanging-indent-estimate,3,9,COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-050,HSRI Knowledge Bank,ปัจจัยที่มีผลต่อพฤติกรรมการป้องกันโรคในช่วงการระบาดเเละหลังการระบาดของโรคโควิด-19 ในบุคลากรกรมควบคุมโรค กระทรวงสาธารณสุข,1,วาสินี ชลิศราพงศ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/6013; contract 66-021; id hs3075,2567,Technical Report,116,8571211bc0a6bdf9f116dd6503f68bc816e25d8b45d6cb28ad748e64f8fa66e3,https://kb.hsri.or.th/dspace/handle/11228/6013,1,1577,1,1673,1,4327,0,0,0,0,0,0,1,1112,0,0,0,0,1,198,0,0,1,177,1,836,0,0,0,0,0,0,1,1048,1,1821,0,0,1,13725,1,3070,1,826,0,0,1,1197,1,455,0,0,0,0,1,191,1,1789,1,19353,1,53104,1,3573,1,22527,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,21,numbered,16,0,COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.UTILIZATION_DESC;RESULTS.CHAIN.UTILIZATION_DOMAIN;WORK.PLAN.ACTIVITIES
HSRI-051,HSRI Knowledge Bank,การประเมินผลการให้บริการรักษาอาการเจ็บป่วยเล็กน้อยของร้านยาในระบบหลักประกันสุขภาพแห่งชาติ,1,สุณี เลิศสินอุดม,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI;NHSO,HSRI;NHSO,hdl 11228/6056; contract 66-059; id hs3088,2567,Technical Report,203,e64fb4e0a1c853bdafb97e8cf765279294d116f9c74ed4d03fccf8220f3aa557,https://kb.hsri.or.th/dspace/handle/11228/6056,1,3444,1,3537,1,3573,1,522,1,141,0,0,1,19408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16045,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,309178,1,3963,1,4491,1,1599,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,13,numbered,28,6,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;RESULTS.CHAIN.UTILIZATION_DOMAIN
HSRI-052,HSRI Knowledge Bank,การพัฒนาต้นแบบระบบความปลอดภัยทางทะเล ณ ตำบลเกาะเต่า จังหวัดสุราษฎร์ธานี,1,ประสิทธิ์ วุฒิสุทธิเมธาวี,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;NRC,hdl 11228/6098; contract 66-093; id hs3129,2567,Technical Report,90,bdc8501d6cfc50e2a711e4ac3a5c7a89142983d9867a96017dc6f970f503162c,https://kb.hsri.or.th/dspace/handle/11228/6098,1,1511,1,1323,1,3012,1,2429,1,146,0,0,1,7501,0,0,0,0,1,778,0,0,0,0,1,894,0,0,1,614,0,0,1,551,0,0,0,0,0,0,1,3960,1,463,0,0,1,2033,1,608,0,0,0,0,1,47,1,7479,1,18777,1,35605,1,2779,1,23063,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,5,0,34,numbered,4,19,CORE.ALIGNMENT.FUND_SELECTION;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;FUND.CALL.KEY_RESULTS;GEO.AREA.RESEARCH_USERS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-053,HSRI Knowledge Bank,การพัฒนาศักยภาพของกรรมการจริยธรรมที่เป็นผู้แทนภาคประชาชน (layperson) ระยะที่ 2,1,จันทรา เหล่าถาวร,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/6237; contract 67-045; id hs3243,2568,Technical Report,178,6e0264d174fdda81783daa6e045cab9a1df054ca882bc3c789f9bd4c6acfe4cd,https://kb.hsri.or.th/dspace/handle/11228/6237,1,4491,1,4284,0,0,1,1272,1,116,0,0,1,7429,1,114,0,0,1,24112,0,0,0,0,0,0,0,0,0,0,0,0,1,608,0,0,1,1887,1,18957,1,17884,1,2020,0,0,1,1462,1,1858,1,1191,1,5640,1,1283,1,94527,1,1615,1,47842,1,4650,1,1389,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,22,2,25,hanging-indent-estimate,2,4,BUDGET.PLAN.ITEMS;BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;COMP.STANDARD.RESEARCH_ETHICS;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RQ.PRIMARY;CORE.RESEARCH.RQ.SECONDARY;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-054,HSRI Knowledge Bank,การถอดบทเรียนเพื่อนําไปสู่ข้อเสนอแนะเพื่อพัฒนานโยบายการบําบัดทดแทนไตภายใต้ระบบหลักประกันสุขภาพแห่งชาติ,1,ยศ ตีระวัฒนานนท์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;NHSO,hdl 11228/6242; contract 67-067; id hs3245,2568,Technical Report,138,9a34124393305cca4310453ae0de330ab88d48b91d613b5dd28bdbd85a440033,https://kb.hsri.or.th/dspace/handle/11228/6242,0,0,1,1372,0,0,0,0,1,195,1,10117,1,0,0,0,0,0,1,5989,0,0,0,0,1,3604,0,0,0,0,0,0,0,0,0,0,1,15153,1,10318,1,6185,1,6760,0,0,1,0,1,0,0,0,0,0,0,0,1,10910,1,83197,1,48067,1,0,1,2164,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,none,18,16,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC
